image_id,label_id
35319,19 113 146 148 
35320,17 66 97 105 141 205 
35321,17 36 62 66 76 90 105 132 133 153 184 222 
35322,19 44 66 133 135 170 184 
35323,66 118 131 139 150 180 186 194 203 
35324,17 37 53 78 106 111 201 
35325,17 66 98 101 103 111 137 142 148 171 176 214 
35326,17 20 47 62 66 137 171 214 222 
35327,17 20 56 66 105 137 176 181 222 
35328,19 59 66 100 176 
35329,28 53 66 79 105 
35330,37 59 92 106 151 
35331,43 66 75 111 133 137 170 184 
35332,17 19 20 47 66 137 154 171 184 214 
35333,17 44 66 70 79 133 170 184 222 
35334,53 111 113 137 171 193 210 
35335,17 19 20 66 137 148 171 222 
35336,53 66 67 105 121 131 153 
35337,18 19 53 66 137 171 175 184 193 210 
35338,44 62 66 98 105 153 184 222 
35339,19 49 53 61 105 106 132 222 
35340,17 20 36 66 137 148 153 171 184 222 
35341,17 19 49 53 61 78 106 131 148 164 222 
35342,17 20 47 62 66 137 171 184 214 222 
35343,53 153 164 190 226 
35344,17 19 66 129 131 133 155 203 222 
35345,17 66 70 127 133 137 170 
35346,17 19 49 53 78 105 106 214 222 
35347,17 18 53 66 105 153 164 184 222 
35348,19 44 66 71 79 171 180 184 186 194 
35349,17 20 21 66 79 95 116 137 148 171 222 
35350,17 20 62 66 98 164 171 184 214 
35351,17 66 99 133 170 
35352,19 20 47 62 66 105 110 137 153 
35353,66 131 133 153 164 171 184 203 206 
35354,17 20 62 66 98 105 164 184 214 222 
35355,49 66 73 105 126 224 
35356,17 18 19 44 66 70 105 148 153 184 222 
35357,17 53 66 138 153 164 184 190 
35358,17 19 49 66 78 105 
35359,44 66 70 111 153 164 184 226 
35360,17 49 66 78 105 126 224 
35361,19 53 81 106 185 
35362,17 19 66 137 164 171 184 
35363,17 18 53 66 78 105 141 153 205 
35364,17 36 62 66 79 105 133 137 148 184 
35365,17 44 66 111 133 170 184 226 
35366,58 66 111 131 133 148 171 184 203 206 
35367,17 53 78 106 
35368,18 44 66 111 153 164 184 190 
35369,17 20 62 66 78 97 105 148 205 
35370,17 49 78 105 106 126 224 
35371,4 17 19 93 105 106 137 148 153 176 
35372,17 18 19 44 66 105 116 117 148 184 222 226 
35373,53 66 137 153 164 184 190 222 
35374,49 53 78 88 105 106 205 
35375,18 44 49 66 70 105 138 222 
35376,19 44 52 66 133 153 164 184 
35377,40 53 106 111 
35378,17 66 100 137 176 227 
35379,93 106 113 137 153 164 176 
35380,17 20 62 66 98 105 153 184 222 
35381,11 17 18 19 53 66 78 105 153 164 184 
35382,17 78 88 91 105 106 148 205 
35383,17 66 105 137 183 214 222 
35384,66 103 132 148 164 213 214 
35385,17 18 19 44 49 66 105 133 148 214 222 
35386,18 44 66 98 105 116 184 222 
35387,53 66 85 105 153 222 
35388,17 18 53 66 105 148 153 222 
35389,44 66 70 79 105 111 184 226 
35390,18 19 49 53 59 66 116 155 164 184 
35391,66 88 105 137 138 153 
35392,17 20 56 66 105 137 153 170 176 181 184 222 
35393,17 53 66 78 81 106 
35394,17 44 66 105 132 133 153 164 170 184 222 
35395,17 44 49 66 76 90 105 153 222 
35396,17 20 62 66 98 105 153 184 
35397,2 17 36 44 62 66 85 153 164 171 184 222 
35398,7 17 56 66 99 171 175 
35399,40 66 70 111 165 184 
35400,17 19 44 66 131 133 148 170 222 226 
35401,7 17 66 137 171 176 189 214 222 
35402,17 19 53 66 78 100 137 176 222 227 
35403,52 66 87 105 164 171 210 214 
35404,17 49 53 78 106 164 190 222 
35405,6 93 106 137 176 
35406,19 36 44 62 66 98 133 153 164 171 184 222 
35407,17 52 66 171 178 
35408,19 79 113 115 131 146 226 
35409,17 49 53 78 105 106 183 214 222 
35410,17 20 62 66 137 153 164 184 
35411,17 20 56 62 66 105 137 153 164 171 176 184 222 
35412,17 53 56 66 105 214 222 
35413,44 66 70 105 153 184 
35414,15 17 66 111 137 171 176 181 222 
35415,19 36 62 66 105 137 153 184 
35416,66 100 101 137 176 
35417,93 106 137 153 164 176 
35418,66 133 137 153 164 184 
35419,17 66 99 100 148 
35420,93 105 106 137 153 176 
35421,36 44 62 66 153 171 184 226 
35422,17 78 97 105 106 205 
35423,17 19 44 66 95 98 171 175 184 222 
35424,7 17 53 56 66 105 153 
35425,17 19 66 98 103 142 148 158 175 214 222 
35426,17 19 36 53 62 66 72 105 137 164 184 214 222 
35427,53 106 164 190 222 
35428,19 49 63 66 70 105 181 222 
35429,11 18 44 53 66 105 148 153 164 181 184 
35430,17 19 67 78 106 131 148 152 222 
35431,32 66 97 105 132 181 214 224 
35432,18 19 44 66 105 153 164 184 194 222 
35433,18 44 66 70 105 111 116 184 222 
35434,20 62 66 111 137 153 171 176 184 210 
35435,17 20 53 62 66 105 137 153 171 176 184 222 
35436,17 21 66 98 103 105 110 148 
35437,53 106 111 137 153 164 190 
35438,17 53 88 105 153 
35439,19 91 105 113 115 146 222 226 
35440,17 66 99 100 
35441,42 49 53 76 105 106 111 132 148 
35442,17 53 66 88 105 138 153 
35443,20 66 95 105 137 
35444,17 53 66 137 153 164 184 190 
35445,66 93 105 106 137 153 176 
35446,4 19 93 105 106 137 153 176 
35447,17 66 105 117 148 183 214 222 226 
35448,17 49 53 91 105 106 111 
35449,17 18 19 44 66 105 184 214 222 226 
35450,15 19 66 111 115 137 176 189 
35451,66 100 111 137 138 176 
35452,36 43 44 66 79 137 171 184 
35453,17 19 59 66 110 
35454,53 106 111 153 164 190 
35455,49 53 61 105 106 222 
35456,17 20 62 66 98 99 137 153 164 184 
35457,17 18 44 66 98 153 164 184 222 
35458,17 33 53 78 79 106 111 
35459,17 49 66 78 105 126 183 224 
35460,17 66 105 126 205 224 
35461,17 19 49 66 91 99 105 224 
35462,15 66 79 111 115 137 176 189 
35463,17 19 66 79 100 148 176 227 
35464,17 53 66 90 100 132 138 222 
35465,62 66 137 153 171 176 184 210 
35466,19 36 62 66 70 137 148 171 175 184 214 
35467,53 106 153 164 190 222 
35468,66 70 133 164 170 184 
35469,17 66 98 103 110 114 148 171 175 214 
35470,17 53 78 106 171 217 
35471,17 19 66 78 97 105 205 
35472,7 17 18 53 56 66 105 137 181 222 
35473,66 79 133 171 184 203 222 
35474,17 20 62 66 135 137 148 153 164 171 184 222 
35475,17 20 36 53 62 66 105 137 153 164 181 184 222 
35476,20 62 66 111 137 153 171 176 184 210 
35477,44 66 148 154 171 180 186 
35478,17 19 66 131 171 175 184 193 216 222 
35479,19 40 59 66 151 165 184 
35480,17 19 26 49 53 91 105 106 143 148 222 
35481,7 17 55 56 66 97 171 175 184 222 
35482,17 53 66 106 171 184 193 210 222 
35483,53 66 111 137 171 175 184 193 210 
35484,17 53 56 66 105 205 222 
35485,4 93 106 137 148 153 164 176 
35486,19 53 106 137 181 222 
35487,17 19 49 53 78 88 105 106 148 222 
35488,17 19 59 66 169 
35489,17 106 115 137 176 181 187 222 
35490,36 44 62 66 85 131 153 171 184 
35491,66 98 111 171 180 186 203 220 222 
35492,17 19 66 78 142 148 176 227 
35493,20 62 66 98 137 171 184 222 
35494,17 66 91 105 153 222 
35495,37 53 106 
35496,17 20 47 62 66 137 180 186 
35497,17 49 53 105 106 222 
35498,53 66 75 153 171 175 193 226 
35499,59 92 106 151 
35500,17 53 66 78 100 137 148 176 222 
35501,28 78 79 106 
35502,17 59 66 131 151 169 222 
35503,19 66 133 155 158 171 178 191 
35504,17 53 60 78 106 148 185 
35505,14 19 32 66 97 105 131 141 153 
35506,17 20 21 62 66 98 105 153 184 
35507,19 49 66 105 184 
35508,18 53 66 105 137 153 164 184 190 222 
35509,19 20 36 53 62 66 153 164 184 214 
35510,106 137 165 
35511,17 34 40 53 78 106 111 
35512,17 49 53 66 78 79 88 91 105 106 205 
35513,36 44 62 66 79 117 131 148 171 184 226 
35514,17 19 79 106 115 176 187 
35515,15 66 111 115 135 137 176 181 189 
35516,66 70 95 111 137 171 184 214 222 
35517,66 70 95 105 116 137 148 184 222 
35518,17 19 59 66 151 169 
35519,17 19 40 53 78 79 106 117 148 222 226 
35520,19 49 66 105 
35521,17 49 53 78 106 153 164 190 222 
35522,17 20 44 62 66 105 110 137 153 164 184 
35523,19 49 78 97 105 106 141 
35524,17 53 78 97 105 106 141 205 222 
35525,17 19 20 66 98 105 133 142 164 184 
35526,18 53 62 66 78 105 116 155 184 
35527,17 66 137 164 183 214 222 
35528,17 19 53 66 100 
35529,36 44 62 66 171 184 222 
35530,93 106 137 148 153 164 176 
35531,17 66 87 98 196 222 
35532,53 66 111 137 181 226 
35533,18 44 66 105 116 164 166 171 175 184 222 
35534,17 44 66 133 170 171 184 222 
35535,6 17 106 176 
35536,14 66 75 97 105 148 153 
35537,44 53 62 66 105 133 153 184 222 
35538,17 53 106 212 222 
35539,4 17 66 137 227 
35540,17 49 53 105 106 222 
35541,17 49 53 78 105 106 111 148 183 
35542,14 66 105 126 200 
35543,18 53 66 98 105 153 181 184 
35544,53 88 105 137 153 
35545,19 66 98 139 171 186 203 
35546,17 36 44 66 133 171 184 214 222 
35547,17 106 212 
35548,17 19 20 62 66 79 137 154 171 184 214 222 
35549,17 53 66 78 100 
35550,62 66 101 105 111 137 153 184 
35551,17 20 47 62 66 148 171 180 184 
35552,17 49 53 61 105 106 
35553,44 66 71 131 150 154 180 184 186 194 
35554,19 59 92 106 151 
35555,17 23 56 66 137 171 175 222 
35556,17 19 66 100 111 
35557,17 53 78 106 171 193 210 211 217 222 
35558,66 79 111 115 137 171 176 184 189 214 
35559,44 62 66 70 111 137 164 171 184 214 226 
35560,18 19 66 79 98 105 116 131 184 
35561,19 66 100 111 137 176 181 227 
35562,17 66 111 133 155 203 206 222 
35563,36 44 62 66 70 133 153 164 171 184 222 226 
35564,53 66 111 137 184 201 
35565,40 59 66 151 165 
35566,66 98 105 203 205 220 222 
35567,14 17 66 78 97 105 141 205 222 
35568,20 66 98 105 153 184 222 
35569,17 26 49 53 66 73 78 105 131 143 222 
35570,4 17 19 78 88 105 106 153 
35571,17 19 51 66 111 155 158 180 186 203 
35572,79 93 106 137 153 164 176 
35573,66 111 133 137 170 184 
35574,17 20 47 66 154 171 184 214 222 
35575,17 19 26 49 53 73 91 105 106 117 143 148 222 
35576,17 20 53 62 66 137 153 164 184 222 
35577,17 53 106 153 164 190 
35578,17 21 62 63 66 70 95 105 116 184 
35579,66 98 171 180 186 203 220 222 
35580,7 17 53 66 171 175 184 193 222 
35581,17 20 47 56 62 66 110 137 153 164 171 176 
35582,36 44 62 66 70 153 171 184 222 
35583,21 53 66 95 153 164 184 222 
35584,17 19 49 66 105 131 137 183 214 222 
35585,17 53 66 88 105 153 184 222 
35586,19 40 59 106 
35587,17 19 53 66 
35588,17 18 44 49 66 98 101 105 153 222 
35589,17 19 49 53 61 105 106 131 222 
35590,62 66 79 111 133 137 153 171 184 194 
35591,17 20 47 53 62 66 105 137 148 153 154 
35592,6 79 106 115 137 176 
35593,17 20 36 53 62 66 78 105 137 153 184 
35594,19 49 53 61 105 106 131 132 148 222 
35595,17 66 111 133 170 203 222 
35596,19 59 66 95 151 184 
35597,18 49 53 66 102 105 184 222 
35598,19 66 111 133 137 170 171 184 222 
35599,19 113 115 131 146 219 222 226 
35600,17 53 106 153 164 190 
35601,6 17 19 79 106 137 176 226 
35602,19 66 164 213 214 222 
35603,49 53 61 105 106 
35604,17 19 59 66 100 169 176 
35605,17 66 105 
35606,17 49 53 106 111 153 164 190 
35607,17 19 20 62 66 70 105 131 133 137 148 153 184 
35608,4 17 93 105 106 137 148 153 176 
35609,17 59 66 99 106 
35610,17 53 113 137 185 222 
35611,36 53 62 66 78 105 137 184 
35612,17 19 36 66 137 171 184 214 222 
35613,7 17 18 44 66 105 117 148 
35614,14 17 19 51 66 142 
35615,18 44 66 98 105 116 164 184 222 
35616,53 113 153 171 193 
35617,19 36 66 79 171 184 214 
35618,14 17 66 78 97 105 131 141 205 222 
35619,17 49 53 78 88 105 106 148 205 
35620,66 97 105 141 181 205 
35621,17 59 63 66 151 169 
35622,53 106 111 137 153 164 184 190 
35623,5 17 19 79 93 106 137 148 153 164 176 222 
35624,17 20 62 66 105 137 153 164 184 222 
35625,17 49 78 105 106 183 198 
35626,17 19 56 66 137 171 175 180 214 222 
35627,17 44 66 133 135 137 170 171 184 
35628,19 49 53 61 105 106 222 
35629,66 133 137 170 226 
35630,44 66 79 133 154 171 184 214 
35631,17 18 19 53 66 78 137 148 153 164 184 190 222 
35632,17 21 66 103 137 164 176 214 222 
35633,6 17 19 78 106 137 148 176 
35634,17 66 87 100 176 
35635,17 19 66 105 131 148 153 226 
35636,17 53 106 137 148 153 164 176 190 222 226 
35637,17 18 19 44 66 155 164 171 175 184 214 222 
35638,17 21 66 137 148 176 189 
35639,66 118 150 180 186 203 220 222 
35640,4 53 56 66 78 95 137 153 164 184 
35641,17 19 49 53 78 79 105 106 111 148 183 222 
35642,19 36 66 78 101 137 148 164 167 171 184 214 
35643,66 98 111 150 180 186 203 220 222 
35644,18 66 131 153 164 184 
35645,28 33 53 106 111 
35646,17 49 53 66 78 105 141 205 222 
35647,49 53 61 105 106 
35648,53 106 111 137 153 164 190 
35649,53 66 108 137 153 164 190 193 210 
35650,17 19 49 53 105 106 183 214 
35651,17 53 106 153 164 184 190 222 
35652,20 62 66 105 111 137 176 214 
35653,66 70 91 105 138 153 183 
35654,17 37 99 106 
35655,17 49 53 105 106 222 
35656,17 19 53 78 106 144 148 171 193 217 222 
35657,17 53 106 
35658,17 66 115 137 176 
35659,19 59 66 92 151 169 
35660,17 66 78 79 100 137 222 
35661,17 20 52 66 87 99 105 171 
35662,62 66 131 137 164 184 214 
35663,19 66 70 111 133 137 170 184 
35664,18 53 66 137 153 164 184 190 222 
35665,20 66 154 171 180 186 220 
35666,17 66 99 100 
35667,40 66 79 111 137 184 
35668,17 49 66 78 91 99 105 
35669,40 106 111 137 165 222 
35670,17 19 66 78 79 105 117 131 142 148 184 222 226 
35671,17 36 53 62 66 137 171 181 184 210 222 
35672,25 66 117 133 170 
35673,17 20 66 99 127 133 170 
35674,53 105 106 183 214 222 
35675,17 20 47 62 66 98 154 171 222 
35676,17 53 66 137 148 171 175 184 193 210 222 
35677,19 49 53 61 105 106 181 222 
35678,17 66 98 103 110 114 142 148 171 175 214 
35679,17 53 66 81 106 148 
35680,19 59 92 106 151 
35681,19 59 66 151 169 
35682,6 17 19 66 137 176 
35683,17 25 66 133 170 
35684,53 66 109 115 131 135 176 177 
35685,17 66 100 111 137 176 
35686,17 49 53 78 88 105 106 
35687,32 53 66 97 105 131 135 
35688,18 53 66 131 153 164 184 190 
35689,6 17 19 53 78 106 176 212 222 
35690,28 40 59 66 165 
35691,19 106 115 176 181 187 
35692,17 93 106 137 148 153 164 176 222 
35693,17 51 66 98 111 158 180 186 
35694,17 20 66 95 137 148 171 175 214 
35695,17 33 53 106 111 
35696,17 20 47 66 137 153 164 222 
35697,14 17 32 66 78 97 105 131 184 222 
35698,17 19 59 66 151 169 222 
35699,17 20 62 66 137 171 184 214 
35700,17 19 49 105 106 183 214 
35701,17 53 66 78 105 116 137 164 184 
35702,53 106 111 137 153 164 190 
35703,62 66 75 111 133 137 153 171 184 
35704,19 66 137 171 175 184 193 194 210 
35705,93 106 137 153 164 176 
35706,17 40 53 66 106 165 184 222 
35707,93 106 137 153 164 176 
35708,20 36 53 62 66 78 105 153 
35709,17 20 47 66 137 171 181 184 222 
35710,17 26 49 53 65 66 73 105 143 222 
35711,66 97 131 171 175 193 205 
35712,66 98 171 180 186 203 220 222 
35713,20 66 154 158 171 180 220 
35714,93 106 137 153 164 176 
35715,19 36 59 62 66 105 153 184 
35716,93 105 106 137 153 176 
35717,19 40 59 66 151 165 
35718,17 49 53 59 66 105 111 222 
35719,17 19 44 66 78 79 117 131 142 148 171 175 193 222 226 
35720,53 66 111 131 137 142 164 171 184 193 222 
35721,62 66 75 111 137 171 175 184 
35722,17 20 47 62 66 99 137 153 171 
35723,17 62 66 98 133 155 164 178 184 
35724,53 106 111 137 153 164 190 
35725,19 44 66 133 135 153 164 170 184 
35726,17 53 63 66 
35727,17 49 53 78 88 91 105 106 
35728,53 74 106 111 137 153 164 190 
35729,17 66 105 137 148 183 214 222 
35730,44 66 70 79 133 170 184 
35731,19 59 66 151 169 
35732,44 66 94 105 131 184 222 
35733,19 49 53 66 105 106 131 164 181 
35734,17 44 62 66 98 110 133 153 171 184 203 222 
35735,17 19 66 99 100 137 142 148 168 173 176 
35736,66 129 155 203 222 
35737,7 17 56 66 97 171 175 222 
35738,43 44 66 111 171 184 
35739,19 20 66 135 137 164 184 214 
35740,93 106 137 148 153 164 176 
35741,44 66 70 105 111 184 
35742,66 70 79 111 133 137 170 
35743,15 66 137 148 176 189 
35744,44 62 66 70 95 105 111 137 184 214 
35745,93 113 137 164 176 
35746,17 19 66 79 99 100 131 148 
35747,17 66 100 111 137 138 176 181 
35748,17 18 19 44 66 105 116 184 222 
35749,17 63 66 70 99 
35750,53 66 105 148 181 
35751,17 19 40 53 106 111 
35752,17 62 66 133 153 171 184 203 222 
35753,17 66 105 126 131 148 200 224 
35754,66 100 111 137 176 
35755,20 47 56 62 66 105 137 153 176 226 
35756,7 18 53 66 105 131 181 
35757,17 19 66 98 131 142 148 212 222 
35758,17 20 62 66 105 137 153 184 
35759,17 20 62 66 98 153 164 171 184 222 
35760,17 19 66 79 117 137 148 171 175 193 222 
35761,17 53 106 153 164 190 
35762,17 49 53 78 105 106 183 214 
35763,17 19 49 91 105 106 
35764,17 53 79 97 105 106 111 214 226 
35765,59 92 106 151 
35766,17 53 66 153 164 184 190 
35767,53 78 97 105 106 141 214 
35768,17 19 26 49 53 91 105 106 143 148 222 
35769,66 76 131 132 153 164 184 
35770,36 44 62 66 70 105 111 137 184 214 
35771,17 63 66 70 105 214 222 
35772,66 98 180 186 203 220 222 
35773,17 19 66 131 133 148 155 203 206 222 226 
35774,17 106 115 137 176 181 
35775,52 66 98 103 148 175 
35776,17 18 44 66 105 148 153 222 
35777,17 36 53 62 66 137 171 181 184 210 222 
35778,36 44 62 66 133 153 164 184 222 
35779,17 66 111 133 203 206 222 
35780,17 49 53 106 153 164 184 190 222 
35781,17 19 66 100 131 137 148 176 227 
35782,17 49 78 105 106 111 183 214 
35783,17 53 66 78 111 131 222 
35784,17 36 49 53 62 66 105 184 222 
35785,19 66 139 180 186 194 203 
35786,15 19 66 115 137 176 189 
35787,17 19 20 53 62 66 105 137 164 184 214 
35788,17 66 111 131 133 142 155 203 206 222 
35789,19 79 106 111 115 137 176 184 226 
35790,19 59 92 106 151 
35791,17 19 40 66 165 184 222 
35792,17 66 98 103 114 171 175 214 
35793,17 53 62 66 135 137 148 171 214 218 
35794,19 49 59 66 105 151 
35795,53 82 137 153 164 190 
35796,17 18 53 66 72 111 137 164 184 214 222 
35797,17 49 53 106 111 153 164 190 
35798,17 66 98 103 110 114 131 171 175 214 222 
35799,17 19 49 66 91 105 117 226 
35800,53 56 66 101 137 153 164 184 
35801,66 68 87 99 
35802,62 66 131 133 137 153 171 184 
35803,17 66 105 137 148 183 214 222 
35804,4 17 53 66 78 105 153 184 
35805,14 17 19 44 66 79 111 117 131 133 148 170 171 184 222 
35806,39 99 106 
35807,44 62 66 98 171 175 184 214 222 
35808,52 66 105 148 
35809,19 59 66 92 151 
35810,17 66 100 137 176 227 
35811,44 66 155 164 184 222 
35812,19 32 66 97 105 
35813,2 17 44 62 66 85 153 171 184 
35814,17 19 53 62 66 79 133 142 171 178 
35815,17 53 66 153 164 184 190 222 
35816,17 53 66 133 153 164 184 
35817,17 19 44 66 78 79 133 148 164 214 222 
35818,17 36 44 53 62 66 102 105 148 153 164 184 
35819,18 19 49 59 66 105 
35820,17 20 56 66 137 153 171 184 222 
35821,66 71 148 154 158 171 175 186 
35822,17 44 62 66 98 171 175 184 222 
35823,17 20 62 66 98 105 133 148 153 184 
35824,19 52 66 132 133 164 213 214 
35825,19 36 44 66 70 137 171 184 214 
35826,17 53 106 115 176 
35827,36 62 66 70 111 131 137 153 171 184 222 
35828,44 66 117 133 148 153 164 170 184 
35829,17 18 44 66 79 116 117 131 148 155 164 184 222 
35830,20 62 66 111 137 171 184 199 
35831,17 20 62 66 105 110 137 153 184 
35832,17 49 53 106 136 164 190 222 
35833,17 63 66 70 78 88 105 222 
35834,53 88 105 153 210 
35835,17 66 105 205 
35836,17 66 133 148 170 224 
35837,66 71 98 148 164 171 180 184 203 
35838,44 66 71 98 133 142 154 171 180 186 203 222 
35839,28 66 79 137 227 
35840,19 59 66 92 151 169 
35841,17 19 20 66 137 154 171 184 
35842,17 53 66 78 100 222 
35843,17 49 53 105 106 164 
35844,19 49 53 61 105 106 222 
35845,66 75 100 111 138 
35846,17 66 100 110 137 176 227 
35847,66 105 132 133 164 170 184 
35848,17 19 53 62 66 79 105 148 184 
35849,17 53 62 66 79 133 137 148 164 171 214 
35850,66 98 180 203 220 222 
35851,19 49 59 66 95 105 151 
35852,17 19 53 66 78 79 97 100 142 148 
35853,19 40 59 66 151 165 184 
35854,17 62 66 98 105 110 137 153 164 184 188 222 
35855,66 98 105 180 203 220 222 
35856,17 66 133 170 
35857,17 19 66 78 137 176 227 
35858,17 66 98 99 100 
35859,32 44 66 70 72 105 131 184 
35860,17 66 70 133 137 170 171 184 
35861,17 19 20 66 78 127 133 137 148 170 222 
35862,4 17 78 105 106 153 
35863,17 19 49 66 78 105 148 
35864,66 98 150 180 186 203 220 222 
35865,17 18 66 105 137 153 184 222 226 
35866,17 53 66 78 97 105 141 205 
35867,17 66 100 176 216 
35868,19 59 92 106 151 
35869,66 98 171 180 186 203 222 
35870,20 36 53 66 78 105 153 184 
35871,36 44 62 66 98 133 153 164 184 222 
35872,17 18 19 44 49 53 66 105 153 184 222 
35873,17 19 66 70 78 148 164 222 
35874,18 44 49 66 98 105 131 153 184 222 
35875,17 37 66 117 184 222 226 
35876,19 49 53 61 105 106 222 
35877,17 49 53 105 106 183 
35878,17 49 66 105 148 153 
35879,17 19 66 70 78 98 105 148 153 222 
35880,15 66 111 115 137 176 189 
35881,17 36 43 66 137 184 222 
35882,66 98 137 153 171 184 226 
35883,17 19 59 66 100 138 
35884,20 47 66 101 137 171 214 
35885,17 49 53 61 106 148 164 222 
35886,17 19 36 44 49 62 66 105 133 164 184 214 
35887,17 18 19 44 66 105 116 166 184 222 
35888,44 66 71 79 154 171 180 184 186 194 
35889,17 19 49 53 78 106 136 164 184 222 
35890,53 113 175 210 
35891,17 23 53 66 98 119 171 175 177 193 222 
35892,66 93 137 153 164 176 
35893,17 18 44 49 53 66 130 153 164 181 184 222 
35894,93 106 137 148 153 164 176 
35895,17 53 106 153 164 190 222 
35896,19 20 44 66 71 98 133 164 171 184 186 
35897,17 19 40 53 78 79 102 106 111 
35898,17 44 66 133 170 184 222 
35899,66 111 137 176 189 
35900,66 142 153 164 184 
35901,66 98 171 180 203 220 222 
35902,66 111 133 137 170 184 
35903,17 53 66 106 153 164 184 190 222 
35904,17 19 37 53 106 
35905,10 15 66 111 115 137 176 180 226 
35906,18 42 49 53 66 76 105 132 
35907,66 98 180 186 203 220 222 
35908,18 44 66 98 105 171 175 184 222 226 
35909,17 19 49 53 78 105 106 111 183 214 
35910,53 66 153 164 190 210 
35911,17 20 62 66 105 132 153 
35912,20 47 62 66 70 111 137 153 171 176 184 210 
35913,20 66 159 171 184 214 
35914,17 20 36 53 62 66 137 153 164 184 222 
35915,53 66 67 105 121 131 153 
35916,17 44 62 66 98 133 153 171 184 210 
35917,17 53 56 66 137 153 171 175 184 193 217 222 
35918,17 20 47 66 105 137 153 171 176 222 
35919,52 66 105 142 164 222 
35920,36 44 62 66 70 116 137 164 171 184 222 
35921,40 66 70 111 131 137 165 184 
35922,17 20 53 62 66 105 137 153 
35923,7 56 66 75 111 137 171 175 184 193 
35924,79 93 106 137 153 164 176 
35925,19 66 100 111 137 138 176 
35926,15 66 70 111 115 137 176 189 
35927,17 63 66 70 170 
35928,66 87 99 148 179 
35929,17 53 66 78 133 170 184 222 
35930,66 158 171 203 220 222 
35931,17 19 66 78 79 100 117 131 142 148 176 222 226 227 
35932,18 53 66 101 105 137 153 222 
35933,66 71 98 148 171 180 186 203 
35934,17 20 47 62 66 131 137 142 154 171 184 214 222 
35935,17 59 66 79 111 148 151 169 222 
35936,17 19 49 66 105 131 137 148 155 183 222 
35937,17 53 66 78 100 137 
35938,17 19 53 78 106 148 212 222 226 
35939,35 66 100 216 
35940,17 53 106 131 138 153 164 190 
35941,17 36 62 66 117 137 171 175 184 214 226 
35942,19 20 62 66 101 105 137 184 214 
35943,17 18 44 49 53 66 105 181 184 222 
35944,17 49 63 66 70 79 91 105 148 216 
35945,49 53 61 105 106 222 
35946,17 40 59 66 98 165 184 222 
35947,17 66 98 133 170 203 222 
35948,17 62 66 98 133 153 164 184 222 
35949,19 59 66 151 169 
35950,44 66 98 105 131 133 153 164 171 184 222 
35951,19 59 66 169 
35952,17 49 53 61 105 106 222 
35953,19 40 59 66 151 165 184 222 
35954,19 59 66 133 151 170 
35955,17 19 66 137 142 148 175 222 
35956,17 40 53 66 98 106 184 222 
35957,17 19 66 67 79 131 148 165 216 226 
35958,19 36 43 62 66 111 116 137 171 180 184 
35959,20 62 66 75 105 111 137 153 164 184 
35960,17 19 36 53 66 102 105 148 153 
35961,19 59 92 106 151 
35962,66 118 180 186 203 220 222 
35963,17 40 53 75 106 137 222 
35964,19 59 66 92 151 169 
35965,44 66 131 133 171 184 203 222 
35966,66 79 97 105 153 
35967,19 59 66 92 151 169 
35968,66 98 111 150 171 180 203 220 222 
35969,17 19 49 53 61 105 106 222 
35970,17 66 100 111 137 138 176 
35971,44 66 70 111 131 171 175 184 193 222 
35972,7 17 21 66 103 110 171 175 
35973,2 17 20 66 154 166 171 
35974,17 36 53 66 102 105 153 164 184 
35975,6 17 66 78 137 148 176 227 
35976,44 66 70 111 133 170 171 184 222 
35977,53 106 111 137 153 164 190 
35978,17 53 93 105 106 137 138 153 190 222 
35979,19 44 66 139 171 180 186 194 203 
35980,4 17 93 106 137 153 164 176 222 
35981,66 98 105 131 153 
35982,17 31 53 66 100 222 
35983,17 66 78 97 105 131 141 153 205 
35984,17 18 53 66 78 105 137 153 164 184 222 
35985,17 66 133 148 170 
35986,18 19 66 116 137 155 164 184 
35987,66 78 79 88 105 131 141 153 
35988,17 66 79 91 
35989,19 59 92 106 151 
35990,17 18 49 53 66 105 222 
35991,17 19 66 117 131 137 148 171 222 226 
35992,44 62 66 131 171 184 
35993,19 36 53 66 102 105 184 
35994,66 154 171 180 186 203 220 222 
35995,19 36 53 62 66 70 105 137 153 184 
35996,93 106 113 137 176 
35997,53 66 74 88 105 137 138 153 
35998,17 66 111 133 155 170 203 206 222 
35999,44 62 66 111 133 137 164 171 180 184 222 
36000,66 98 154 180 186 203 220 222 
36001,17 28 49 53 79 91 105 106 111 
36002,17 66 70 133 153 164 170 184 
36003,17 19 59 66 100 151 169 
36004,17 49 53 106 117 136 164 222 
36005,106 222 
36006,49 53 106 111 153 164 190 222 
36007,6 17 53 106 
36008,17 49 53 105 106 111 183 214 
36009,17 66 78 95 105 
36010,17 19 53 66 97 131 164 222 226 
36011,17 19 66 98 103 114 131 142 148 158 167 175 214 222 
36012,17 25 49 53 105 106 141 205 
36013,17 53 78 106 222 
36014,17 53 88 105 153 222 
36015,17 20 47 66 105 110 137 
36016,36 44 62 66 98 153 171 184 222 
36017,53 66 105 131 153 
36018,14 17 19 32 66 78 79 97 105 117 131 148 222 226 
36019,18 66 98 105 148 153 164 184 222 
36020,44 66 75 111 153 171 184 193 
36021,19 36 53 62 66 131 137 153 164 184 
36022,19 36 44 66 70 105 111 137 184 214 
36023,17 19 78 106 115 148 222 
36024,17 19 93 106 137 153 164 222 
